product_category,product_rating,total_reviews,purchased_last_month,discounted_price,original_price,is_best_seller,is_sponsored,has_coupon,delivery_date,sustainability_tags,data_collected_at,discount_percentage
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:11,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:12,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:12,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:12,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:13,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:13,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/4/2025,,8/29/2025 11:13,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:14,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:14,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:14,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:15,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:15,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:15,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:16,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:16,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:16,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/4/2025,,8/29/2025 11:18,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:19,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:19,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:19,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:20,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:20,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:21,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:21,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:22,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:22,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:22,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:23,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:24,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:24,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:25,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:25,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:26,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:26,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:27,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:27,30.01
Headphones,4.3,57,50,14.19,19.99,No Badge,Sponsored,No Coupon,9/11/2025,,8/29/2025 11:27,29.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:28,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:28,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:28,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:29,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:29,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:30,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:30,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:30,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:30,30.01
Headphones,4.3,246,100,139.95,199.95,Amazon's,Organic,No Coupon,9/3/2025,,8/29/2025 11:31,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:31,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:32,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:32,30.01
Headphones,4.3,246,100,139.95,199.95,Amazon's,Organic,No Coupon,9/3/2025,,8/29/2025 11:33,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:33,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:34,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:34,30.01
Headphones,4,219,500,129.99,129.99,No Badge,Sponsored,Save 10%  with coupon,9/11/2025,,8/29/2025 11:35,0
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:36,30.01
Headphones,4.3,57,50,14.19,19.99,No Badge,Sponsored,No Coupon,9/11/2025,,8/29/2025 11:36,29.01
Headphones,4.6,2700,1000,9.47,11.99,Amazon's,Sponsored,No Coupon,9/11/2025,,8/29/2025 11:36,21.02
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:37,30.01
Headphones,4.1,60,50,99.99,114.99,No Badge,Sponsored,No Coupon,9/3/2025,,8/29/2025 11:37,13.04
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:37,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:38,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:38,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:38,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:39,30.01
Headphones,4.3,246,100,139.95,199.95,Save 30%,Organic,No Coupon,9/3/2025,,8/29/2025 11:39,30.01
Headphones,4,219,500,129.99,129.99,No Badge,Sponsored,Save 10%  with coupon,9/4/2025,,8/30/2025 0:05,0
Headphones,4.3,57,50,14.19,19.99,No Badge,Sponsored,No Coupon,9/11/2025,,8/30/2025 0:18,29.01
Headphones,3.6,76,50,94.18,124.99,No Badge,Sponsored,No Coupon,9/11/2025,,8/30/2025 0:19,24.65
Headphones,3.9,339,1000,88,129.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:19,32.3
Headphones,4.1,61,50,99.99,114.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:19,13.04
Headphones,3.9,339,1000,88,129.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:28,32.3
Headphones,3.6,76,50,94.18,124.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:29,24.65
Headphones,4.3,57,50,14.19,19.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:29,29.01
Headphones,4,219,500,129.99,129.99,No Badge,Sponsored,Save 10%  with coupon,9/11/2025,,8/30/2025 0:31,0
Headphones,4.3,57,50,14.19,19.99,No Badge,Sponsored,No Coupon,9/11/2025,,8/30/2025 0:34,29.01
Headphones,3.9,339,1000,88,129.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:36,32.3
Headphones,3.9,339,1000,88,129.99,No Badge,Sponsored,No Coupon,9/4/2025,,8/30/2025 0:40,32.3
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:26,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:27,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:28,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:28,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:28,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:28,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:29,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:30,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:30,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:31,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:32,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:34,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:34,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:40,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:40,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:40,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:41,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:43,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:43,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:43,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:43,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:44,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:45,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:45,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:45,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:46,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:47,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:47,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:48,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:49,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:50,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:50,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:51,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:51,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:51,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:52,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:52,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:52,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:53,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:53,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:53,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:54,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:54,49.58
Headphones,4.1,883,300,29.75,59,No Badge,Organic,No Coupon,9/11/2025,,8/30/2025 19:54,49.58
Laptops,4.3,2457,6000,9.99,15.99,No Badge,Sponsored,No Coupon,8/29/2025,,8/21/2025 11:14,37.52
Laptops,4.6,3044,2000,314,349,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:14,10.03
Laptops,4.7,865598,100000,14.99,14.99,Best Seller,Organic,No Coupon,8/29/2025,Safer chemicals +1 more,8/21/2025 11:14,0
Laptops,4.7,625776,100000,14.49,14.49,Best Seller,Organic,No Coupon,8/29/2025,Safer chemicals +1 more,8/21/2025 11:14,0
Laptops,4.6,276,,42.99,42.99,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:14,0
Laptops,4.1,450,20000,119.99,169.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:14,29.41
Laptops,4.8,2377,10000,476.5,476.5,Best Seller,Organic,No Coupon,8/29/2025,,8/21/2025 11:14,0
Laptops,4.6,24117,20000,52.89,71.87,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:15,26.41
Laptops,4.6,6931,20000,106.89,106.89,No Badge,Organic,No Coupon,8/29/2025,,8/21/2025 11:15,0
Laptops,4.4,24693,10000,39.59,39.59,Best Seller,Organic,No Coupon,8/29/2025,Carbon impact,8/21/2025 11:15,0
Laptops,4.6,6350,10000,154.89,154.89,No Badge,Organic,No Coupon,8/29/2025,,8/21/2025 11:15,0
Laptops,4.8,48326,40000,19.99,21.44,No Badge,Organic,No Coupon,8/29/2025,Forestry practices,8/21/2025 11:15,6.76
Laptops,4.6,885,10000,135,135,No Badge,Organic,No Coupon,8/29/2025,,8/21/2025 11:15,0
Laptops,4.6,2617,10000,166.62,166.62,No Badge,Organic,No Coupon,8/29/2025,,8/21/2025 11:15,0
Laptops,4.6,17279,10000,25.99,39.99,No Badge,Organic,No Coupon,8/28/2025,Carbon impact,8/21/2025 11:15,35.01
Laptops,3.9,11214,20000,59.99,89.99,Best Seller,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:15,33.34
Laptops,4.7,94058,30000,30.99,35.64,No Badge,Organic,No Coupon,,Manufacturing practices,8/21/2025 11:15,13.05
Laptops,4.6,20903,10000,59.99,69.99,No Badge,Organic,No Coupon,9/1/2025,Carbon impact,8/21/2025 11:15,14.29
Laptops,4.1,3818,10000,172.2,229.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:15,25.13
Laptops,4.8,5990,10000,119.99,176.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:15,32.21
Laptops,4.5,237579,20000,26.99,26.99,Best Seller,Organic,No Coupon,9/1/2025,Forestry practices,8/21/2025 11:15,0
Laptops,4.6,33246,10000,25.98,27.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:15,7.18
Laptops,4.4,71952,10000,28.33,39.99,No Badge,Organic,No Coupon,9/4/2025,Carbon impact,8/21/2025 11:15,29.16
Laptops,4.6,1184,10000,93.89,93.89,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:15,0
Laptops,4.7,36633,30000,10.35,11.87,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:15,12.81
Laptops,4.4,1101,9000,108.99,149.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:15,27.34
Laptops,4.8,5729,5000,359,449,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:15,20.04
Laptops,4.3,598,5000,44.98,76.99,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:15,41.58
Laptops,4.2,69,50,229,229,No Badge,Sponsored,Save $20.00  with coupon,9/1/2025,,8/21/2025 11:15,0
Laptops,4.8,65,1000,29.99,49.99,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:15,40.01
Laptops,4.5,2171,10000,23.29,23.29,No Badge,Organic,No Coupon,8/29/2025,,8/21/2025 11:15,0
Laptops,2.8,14,,229,229,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:15,0
Laptops,4.6,8570,10000,9.98,22.99,Best Seller,Organic,No Coupon,9/1/2025,Carbon impact,8/21/2025 11:16,56.59
Laptops,4.2,496,4000,539,539,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:16,0
Laptops,4.6,28351,10000,57.89,78,No Badge,Organic,No Coupon,9/1/2025,Manufacturing practices,8/21/2025 11:16,25.78
Laptops,3.6,2411,6000,209.99,299.89,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:16,29.98
Laptops,4.7,4018,10000,51.92,51.92,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:16,0
Laptops,4.3,2197,5000,174.06,174.06,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:16,0
Laptops,4.2,1245,3000,309,399,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:16,22.56
Laptops,4.6,2131,10000,24.22,29.96,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:16,19.16
Laptops,4.8,17000,7000,78.99,88.99,Best Seller,Organic,No Coupon,9/1/2025,,8/21/2025 11:16,11.24
Laptops,4.7,297,5000,112.99,112.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:16,0
Laptops,4.2,647,2000,523.99,523.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:17,0
Laptops,4.6,510,7000,50.92,64.85,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:17,21.48
Laptops,4.2,1353,2000,413.99,413.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:17,0
Laptops,3.9,1311,3000,169.99,269.99,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:17,37.04
Laptops,4.5,18726,10000,9.99,14.99,Best Seller,Organic,No Coupon,9/1/2025,,8/21/2025 11:17,33.36
Laptops,4.6,2697,6000,83.89,83.89,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:17,0
Laptops,4.2,866,3000,104.49,229.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:17,54.57
Laptops,4.6,3267,4000,59.99,69.99,No Badge,Organic,No Coupon,9/1/2025,Carbon impact,8/21/2025 11:17,14.29
Laptops,4.6,6718,5000,119.99,119.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:17,0
Laptops,4.3,971,3000,204.99,289.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:18,29.31
Laptops,4.4,391,3000,134.99,134.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:18,0
Laptops,4.8,3292,4000,84.99,131.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:18,35.61
Laptops,4,3520,4000,149.99,229.99,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:18,34.78
Laptops,4.5,2171,10000,14.85,14.85,No Badge,Organic,No Coupon,9/1/2025,Carbon impact,8/21/2025 11:18,0
Laptops,4,476,,62.99,62.99,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:18,0
Laptops,4.5,768,7000,33.92,33.92,No Badge,Organic,No Coupon,9/1/2025,Manufacturing practices,8/21/2025 11:18,0
Laptops,4.4,75547,10000,16.53,16.53,Best Seller,Organic,No Coupon,8/29/2025,,8/21/2025 11:18,0
Laptops,4.6,3044,2000,314,349,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:18,10.03
Laptops,3.9,530,,55.99,79.99,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:18,30
Laptops,4.5,4382,1000,209,249.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:18,16.4
Laptops,4.2,2195,50,76.99,89.99,Amazon's,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:18,14.45
Laptops,3.7,796,2000,429.89,429.89,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:18,0
Laptops,4.8,4511,3000,77.99,104.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:18,25.72
Laptops,4.6,3044,2000,87,99,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:18,12.12
Laptops,4.1,451,20000,119.99,169.99,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:18,29.41
Laptops,3.9,1311,3000,169.99,269.99,No Badge,Sponsored,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:18,37.04
Laptops,4,1155,4000,119.99,119.99,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:18,0
Laptops,4.8,1337,3000,139.89,183.64,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:18,23.82
Laptops,4.1,2458,1000,139.99,199.99,No Badge,Sponsored,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:18,30
Laptops,4.2,3390,1000,,,No Badge,Sponsored,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:18,
Laptops,4.8,6519,9000,21.99,21.99,No Badge,Organic,No Coupon,9/1/2025,Forestry practices,8/21/2025 11:18,0
Laptops,4,1234,3000,149.99,149.99,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:18,0
Laptops,4.4,360,3000,98.99,129.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:18,23.85
Laptops,4.8,2861,2000,251.94,399,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:19,36.86
Laptops,4.6,191,2000,209.99,288.98,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:19,27.33
Laptops,3.9,3808,2000,189.99,259.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:19,26.92
Laptops,4.6,454,4000,45.92,45.92,No Badge,Organic,No Coupon,9/1/2025,Manufacturing practices,8/21/2025 11:19,0
Laptops,4.2,805,2000,349,349,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:19,0
Laptops,4.3,598,5000,44.98,76.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:19,41.58
Laptops,4.6,32159,8000,14.99,19.99,Best Seller,Organic,No Coupon,9/1/2025,,8/21/2025 11:19,25.01
Laptops,3.8,3750,2000,179.99,179.99,No Badge,Organic,No Coupon,9/1/2025,Carbon impact,8/21/2025 11:19,0
Laptops,4.8,47007,7000,20.67,29.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:19,31.08
Laptops,4.7,265,3000,74.99,74.99,No Badge,Organic,No Coupon,8/29/2025,,8/21/2025 11:19,0
Laptops,4.7,1244,6000,23.99,42.99,No Badge,Organic,No Coupon,9/1/2025,Carbon impact,8/21/2025 11:19,44.2
Laptops,4.7,598,1000,499,649,No Badge,Organic,No Coupon,8/28/2025,,8/21/2025 11:19,23.11
Laptops,4,94,3000,73.49,99.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:19,26.5
Laptops,4.7,7666,3000,72,72,No Badge,Organic,No Coupon,9/3/2025,,8/21/2025 11:19,0
Laptops,4.4,1046,1000,29.99,31.99,No Badge,Organic,No Coupon,9/1/2025,Carbon impact,8/21/2025 11:19,6.25
Laptops,3.8,2803,2000,159.99,234.89,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:19,31.89
Laptops,4.6,281,4000,49.87,49.87,No Badge,Organic,No Coupon,9/2/2025,,8/21/2025 11:19,0
Laptops,3.4,581,1000,279,369,No Badge,Organic,No Coupon,9/1/2025,Works with Alexa,8/21/2025 11:19,24.39
Laptops,4.6,3735,6000,17.99,24.99,No Badge,Organic,No Coupon,9/1/2025,Carbon impact,8/21/2025 11:19,28.01
Laptops,4.4,18973,4000,109.99,119.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:19,8.33
Laptops,4.4,5656,500,999.99,1299,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:20,23.02
Laptops,4.8,2479,2000,109.99,119.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:20,8.33
Laptops,4.5,604,10000,13.99,16.99,No Badge,Organic,Save $2.00  with coupon,9/1/2025,,8/21/2025 11:20,17.66
Laptops,4.6,413,5000,24.89,32.43,No Badge,Organic,No Coupon,9/1/2025,Manufacturing practices,8/21/2025 11:20,23.25
Laptops,4.5,3735,3000,109.99,172.99,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:20,36.42
Laptops,4.3,379,1000,569,569,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:20,0
Laptops,4,476,,62.99,62.99,No Badge,Sponsored,No Coupon,9/1/2025,,8/21/2025 11:20,0
Laptops,4.6,491,1000,309.99,404,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:20,23.27
Laptops,4.5,12631,4000,33.99,39.99,No Badge,Organic,No Coupon,8/29/2025,Carbon impact,8/21/2025 11:20,15
Laptops,4.8,158,2000,127.99,127.99,Amazon's,Organic,No Coupon,9/1/2025,,8/21/2025 11:20,0
Laptops,4.7,16285,3000,66.89,66.89,No Badge,Organic,No Coupon,9/1/2025,Manufacturing practices,8/21/2025 11:20,0
Laptops,4.7,4311,6000,27.99,27.99,No Badge,Organic,No Coupon,9/1/2025,Carbon impact,8/21/2025 11:20,0
Laptops,4.8,125,2000,127.89,127.89,No Badge,Organic,No Coupon,9/1/2025,,8/21/2025 11:20,0
